REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2020/01/01 17:30:00,998.28,53.80,TRADE
SA1,2020/01/01 18:00:00,1104.43,58.09,TRADE
SA1,2020/01/01 18:30:00,1233.28,64.59,TRADE
SA1,2020/01/01 19:00:00,1302.24,68.42,TRADE
SA1,2020/01/01 19:30:00,1356.97,68.92,TRADE
SA1,2020/01/01 20:00:00,1375.64,69.13,TRADE
SA1,2020/01/01 20:30:00,1389.68,71.99,TRADE
SA1,2020/01/01 21:00:00,1378.45,68.33,TRADE
SA1,2020/01/01 21:30:00,1335.98,68,TRADE
SA1,2020/01/01 22:00:00,1290.32,65.75,TRADE
SA1,2020/01/01 22:30:00,1264.05,66.57,TRADE
SA1,2020/01/01 23:00:00,1248.47,62.70,TRADE
SA1,2020/01/01 23:30:00,1245.8,68.25,TRADE
SA1,2020/01/02 00:00:00,1419.96,70.70,TRADE
SA1,2020/01/02 00:30:00,1348.65,68.50,TRADE
SA1,2020/01/02 01:00:00,1311.34,67.83,TRADE
SA1,2020/01/02 01:30:00,1234.27,52.38,TRADE
SA1,2020/01/02 02:00:00,1194.07,41.69,TRADE
SA1,2020/01/02 02:30:00,1176.69,44.46,TRADE
SA1,2020/01/02 03:00:00,1172.08,48.13,TRADE
SA1,2020/01/02 03:30:00,1165.66,51.53,TRADE
SA1,2020/01/02 04:00:00,1158.16,52.18,TRADE
SA1,2020/01/02 04:30:00,1152.82,58.32,TRADE
SA1,2020/01/02 05:00:00,1163.67,74.17,TRADE
SA1,2020/01/02 05:30:00,1149.75,68,TRADE
SA1,2020/01/02 06:00:00,1167.64,79.08,TRADE
SA1,2020/01/02 06:30:00,1185.33,76.69,TRADE
SA1,2020/01/02 07:00:00,1196.77,70.77,TRADE
SA1,2020/01/02 07:30:00,1154.73,68.03,TRADE
SA1,2020/01/02 08:00:00,1101.3,68.27,TRADE
SA1,2020/01/02 08:30:00,1061.81,68.14,TRADE
SA1,2020/01/02 09:00:00,998.01,68,TRADE
SA1,2020/01/02 09:30:00,943.3,67.14,TRADE
SA1,2020/01/02 10:00:00,872.3,65.35,TRADE
SA1,2020/01/02 10:30:00,850.71,69.45,TRADE
SA1,2020/01/02 11:00:00,810.47,64.12,TRADE
SA1,2020/01/02 11:30:00,805.54,64.23,TRADE
SA1,2020/01/02 12:00:00,807.79,57.75,TRADE
SA1,2020/01/02 12:30:00,830.32,63.76,TRADE
SA1,2020/01/02 13:00:00,861.49,67.61,TRADE
SA1,2020/01/02 13:30:00,911.78,77.78,TRADE
SA1,2020/01/02 14:00:00,973.96,78.93,TRADE
SA1,2020/01/02 14:30:00,1010.47,77.40,TRADE
SA1,2020/01/02 15:00:00,1082.62,77.45,TRADE
SA1,2020/01/02 15:30:00,1163.35,82.70,TRADE
SA1,2020/01/02 16:00:00,1288.13,88.75,TRADE
SA1,2020/01/02 16:30:00,1396.41,86.46,TRADE
SA1,2020/01/02 17:00:00,1507.01,88.46,TRADE
SA1,2020/01/02 17:30:00,1624.76,82.65,TRADE
SA1,2020/01/02 18:00:00,1697.05,87.29,TRADE
SA1,2020/01/02 18:30:00,1753.45,89.89,TRADE
SA1,2020/01/02 19:00:00,1753.61,88.87,TRADE
SA1,2020/01/02 19:30:00,1726.46,77.77,TRADE
SA1,2020/01/02 20:00:00,1673.34,73.84,TRADE
SA1,2020/01/02 20:30:00,1651.28,63.23,TRADE
SA1,2020/01/02 21:00:00,1596.55,52.66,TRADE
SA1,2020/01/02 21:30:00,1503.95,49.61,TRADE
SA1,2020/01/02 22:00:00,1468.94,53.83,TRADE
SA1,2020/01/02 22:30:00,1423.74,62.24,TRADE
SA1,2020/01/02 23:00:00,1381.87,57.88,TRADE
SA1,2020/01/02 23:30:00,1337.02,72.79,TRADE
SA1,2020/01/03 00:00:00,1490.12,75.75,TRADE
SA1,2020/01/03 00:30:00,1393.34,64.08,TRADE
SA1,2020/01/03 01:00:00,1327.82,52.35,TRADE
SA1,2020/01/03 01:30:00,1274.88,42.83,TRADE
SA1,2020/01/03 02:00:00,1213.44,44.82,TRADE
SA1,2020/01/03 02:30:00,1218.24,48.51,TRADE
SA1,2020/01/03 03:00:00,1192,44.09,TRADE
SA1,2020/01/03 03:30:00,1167.75,47.01,TRADE
SA1,2020/01/03 04:00:00,1156.7,44.55,TRADE
SA1,2020/01/03 04:30:00,1155.61,42.13,TRADE
SA1,2020/01/03 05:00:00,1140.09,37.87,TRADE
SA1,2020/01/03 05:30:00,1158.15,41.62,TRADE
SA1,2020/01/03 06:00:00,1183.31,43.79,TRADE
SA1,2020/01/03 06:30:00,1199.72,42.76,TRADE
SA1,2020/01/03 07:00:00,1232.05,43.02,TRADE
SA1,2020/01/03 07:30:00,1240.14,37,TRADE
SA1,2020/01/03 08:00:00,1270.56,36.23,TRADE
SA1,2020/01/03 08:30:00,1333.44,38.47,TRADE
SA1,2020/01/03 09:00:00,1350.2,41.01,TRADE
SA1,2020/01/03 09:30:00,1335.04,40.41,TRADE
SA1,2020/01/03 10:00:00,1319.6,38.53,TRADE
SA1,2020/01/03 10:30:00,1336.38,40.47,TRADE
SA1,2020/01/03 11:00:00,1417.69,45.55,TRADE
SA1,2020/01/03 11:30:00,1475.44,61.10,TRADE
SA1,2020/01/03 12:00:00,1531.75,57.32,TRADE
SA1,2020/01/03 12:30:00,1586.69,64.32,TRADE
SA1,2020/01/03 13:00:00,1682.15,66.74,TRADE
SA1,2020/01/03 13:30:00,1714.55,68.43,TRADE
SA1,2020/01/03 14:00:00,1809.83,71.17,TRADE
SA1,2020/01/03 14:30:00,1831.9,79.22,TRADE
SA1,2020/01/03 15:00:00,1894.04,69.68,TRADE
SA1,2020/01/03 15:30:00,1977.29,66.62,TRADE
SA1,2020/01/03 16:00:00,2127,71.01,TRADE
SA1,2020/01/03 16:30:00,2217.04,87.01,TRADE
SA1,2020/01/03 17:00:00,2359.57,81.35,TRADE
SA1,2020/01/03 17:30:00,2446.21,76.12,TRADE
SA1,2020/01/03 18:00:00,2515.04,92.76,TRADE
SA1,2020/01/03 18:30:00,2529.68,88.01,TRADE
SA1,2020/01/03 19:00:00,2585.25,105.79,TRADE
SA1,2020/01/03 19:30:00,2538.47,98.59,TRADE
SA1,2020/01/03 20:00:00,2413.07,94.37,TRADE
SA1,2020/01/03 20:30:00,2274.24,80.89,TRADE
SA1,2020/01/03 21:00:00,2180.29,81.15,TRADE
SA1,2020/01/03 21:30:00,2033.08,67.90,TRADE
SA1,2020/01/03 22:00:00,1894.62,66.51,TRADE
SA1,2020/01/03 22:30:00,1724.12,63.07,TRADE
SA1,2020/01/03 23:00:00,1584.04,59.26,TRADE
SA1,2020/01/03 23:30:00,1544.57,62.77,TRADE
SA1,2020/01/04 00:00:00,1660.72,66.22,TRADE
SA1,2020/01/04 00:30:00,1568.01,66.45,TRADE
SA1,2020/01/04 01:00:00,1533.09,61.86,TRADE
SA1,2020/01/04 01:30:00,1456.98,52.02,TRADE
SA1,2020/01/04 02:00:00,1417.75,52.53,TRADE
SA1,2020/01/04 02:30:00,1350.3,46.46,TRADE
SA1,2020/01/04 03:00:00,1327.79,46.91,TRADE
SA1,2020/01/04 03:30:00,1304.29,53.64,TRADE
SA1,2020/01/04 04:00:00,1295.47,55.12,TRADE
SA1,2020/01/04 04:30:00,1272.85,52.36,TRADE
SA1,2020/01/04 05:00:00,1253.04,51.26,TRADE
SA1,2020/01/04 05:30:00,1197.92,45.79,TRADE
SA1,2020/01/04 06:00:00,1220.39,46.64,TRADE
SA1,2020/01/04 06:30:00,1241.29,40.19,TRADE
SA1,2020/01/04 07:00:00,1220.22,29.45,TRADE
SA1,2020/01/04 07:30:00,1230.57,36.41,TRADE
SA1,2020/01/04 08:00:00,1146.47,34.08,TRADE
SA1,2020/01/04 08:30:00,1051.33,29.86,TRADE
SA1,2020/01/04 09:00:00,1061.55,30.01,TRADE
SA1,2020/01/04 09:30:00,1100.52,37.08,TRADE
SA1,2020/01/04 10:00:00,1072.57,33.92,TRADE
SA1,2020/01/04 10:30:00,998.4,32.12,TRADE
SA1,2020/01/04 11:00:00,922.08,28.67,TRADE
SA1,2020/01/04 11:30:00,857.53,28.53,TRADE
SA1,2020/01/04 12:00:00,848.35,39.79,TRADE
SA1,2020/01/04 12:30:00,752.68,49.58,TRADE
SA1,2020/01/04 13:00:00,762.1,48.44,TRADE
SA1,2020/01/04 13:30:00,761.95,39.63,TRADE
SA1,2020/01/04 14:00:00,768.25,10.54,TRADE
SA1,2020/01/04 14:30:00,740.39,-12.37,TRADE
SA1,2020/01/04 15:00:00,783.99,3.03,TRADE
SA1,2020/01/04 15:30:00,828.98,-200.74,TRADE
SA1,2020/01/04 16:00:00,997.87,-217,TRADE
SA1,2020/01/04 16:30:00,1113.23,-12.52,TRADE
SA1,2020/01/04 17:00:00,1112.5,0.41,TRADE
SA1,2020/01/04 17:30:00,1234.13,14.60,TRADE
SA1,2020/01/04 18:00:00,1245.98,23.96,TRADE
SA1,2020/01/04 18:30:00,1269.02,-12.54,TRADE
SA1,2020/01/04 19:00:00,1238.01,-4.43,TRADE
SA1,2020/01/04 19:30:00,1276.16,52.92,TRADE
SA1,2020/01/04 20:00:00,1248.47,69.23,TRADE
SA1,2020/01/04 20:30:00,1255.23,117.30,TRADE
SA1,2020/01/04 21:00:00,1240.03,50.86,TRADE
SA1,2020/01/04 21:30:00,1192.69,86.75,TRADE
SA1,2020/01/04 22:00:00,1180.03,17.67,TRADE
SA1,2020/01/04 22:30:00,1172.65,15.13,TRADE
SA1,2020/01/04 23:00:00,1162.88,19.69,TRADE
SA1,2020/01/04 23:30:00,1153.98,35.06,TRADE
SA1,2020/01/05 00:00:00,1306.54,40.09,TRADE
SA1,2020/01/05 00:30:00,1271.54,31.53,TRADE
SA1,2020/01/05 01:00:00,1231.59,15.44,TRADE
SA1,2020/01/05 01:30:00,1164.15,26.77,TRADE
SA1,2020/01/05 02:00:00,1119.49,31.84,TRADE
SA1,2020/01/05 02:30:00,1101.28,37.38,TRADE
SA1,2020/01/05 03:00:00,1082.93,26.72,TRADE
SA1,2020/01/05 03:30:00,1080.95,-0.01,TRADE
SA1,2020/01/05 04:00:00,1080.24,-0.52,TRADE
SA1,2020/01/05 04:30:00,1082.15,0.09,TRADE
SA1,2020/01/05 05:00:00,1073.38,-21.81,TRADE
SA1,2020/01/05 05:30:00,1076.04,-6.01,TRADE
SA1,2020/01/05 06:00:00,1068.22,-10.99,TRADE
SA1,2020/01/05 06:30:00,1061.68,2.44,TRADE
SA1,2020/01/05 07:00:00,1098.61,2.24,TRADE
SA1,2020/01/05 07:30:00,1101.4,6.56,TRADE
SA1,2020/01/05 08:00:00,1080.83,26.91,TRADE
SA1,2020/01/05 08:30:00,1063.18,33.52,TRADE
SA1,2020/01/05 09:00:00,1055.41,31.34,TRADE
SA1,2020/01/05 09:30:00,1079.82,32.42,TRADE
SA1,2020/01/05 10:00:00,1095.3,28.56,TRADE
SA1,2020/01/05 10:30:00,1092.66,26.67,TRADE
SA1,2020/01/05 11:00:00,1103.9,-17.70,TRADE
SA1,2020/01/05 11:30:00,1080.92,-8.15,TRADE
SA1,2020/01/05 12:00:00,1037.37,-5.59,TRADE
SA1,2020/01/05 12:30:00,1042.78,-5.57,TRADE
SA1,2020/01/05 13:00:00,1016.31,7.67,TRADE
SA1,2020/01/05 13:30:00,1003.03,-34.45,TRADE
SA1,2020/01/05 14:00:00,1037.08,-26.02,TRADE
SA1,2020/01/05 14:30:00,1059.94,-37.99,TRADE
SA1,2020/01/05 15:00:00,1084.78,-1.29,TRADE
SA1,2020/01/05 15:30:00,1105.11,13.27,TRADE
SA1,2020/01/05 16:00:00,1137.49,36.96,TRADE
SA1,2020/01/05 16:30:00,1153.83,18.99,TRADE
SA1,2020/01/05 17:00:00,1179.66,40.15,TRADE
SA1,2020/01/05 17:30:00,1233.91,39.43,TRADE
SA1,2020/01/05 18:00:00,1200.12,42.59,TRADE
SA1,2020/01/05 18:30:00,1188.56,46.82,TRADE
SA1,2020/01/05 19:00:00,1175.06,44.20,TRADE
SA1,2020/01/05 19:30:00,1195.49,37.28,TRADE
SA1,2020/01/05 20:00:00,1214.46,39.79,TRADE
SA1,2020/01/05 20:30:00,1277.95,45.26,TRADE
SA1,2020/01/05 21:00:00,1271.68,42.08,TRADE
SA1,2020/01/05 21:30:00,1255.05,38.11,TRADE
SA1,2020/01/05 22:00:00,1211.04,22.45,TRADE
SA1,2020/01/05 22:30:00,1166.92,14.09,TRADE
SA1,2020/01/05 23:00:00,1163.93,27.47,TRADE
SA1,2020/01/05 23:30:00,1171.47,37.09,TRADE
SA1,2020/01/06 00:00:00,1357.73,38.24,TRADE
SA1,2020/01/06 00:30:00,1327.42,40.13,TRADE
SA1,2020/01/06 01:00:00,1278.29,34.16,TRADE
SA1,2020/01/06 01:30:00,1193.07,37.12,TRADE
SA1,2020/01/06 02:00:00,1131.01,31.85,TRADE
SA1,2020/01/06 02:30:00,1093.85,35.31,TRADE
SA1,2020/01/06 03:00:00,1075.44,34.46,TRADE
SA1,2020/01/06 03:30:00,1075.72,38.62,TRADE
SA1,2020/01/06 04:00:00,1067.66,40.16,TRADE
SA1,2020/01/06 04:30:00,1064.95,39.72,TRADE
SA1,2020/01/06 05:00:00,1106.34,43.27,TRADE
SA1,2020/01/06 05:30:00,1114.38,58.52,TRADE
SA1,2020/01/06 06:00:00,1145.27,56.28,TRADE
SA1,2020/01/06 06:30:00,1173.13,62.77,TRADE
SA1,2020/01/06 07:00:00,1233.56,84.67,TRADE
SA1,2020/01/06 07:30:00,1222.85,79.85,TRADE
SA1,2020/01/06 08:00:00,1148.6,87.66,TRADE
SA1,2020/01/06 08:30:00,1086.64,99.03,TRADE
SA1,2020/01/06 09:00:00,1015.67,69.06,TRADE
SA1,2020/01/06 09:30:00,942.3,69.23,TRADE
SA1,2020/01/06 10:00:00,875.38,68.92,TRADE
SA1,2020/01/06 10:30:00,785.56,66.62,TRADE
SA1,2020/01/06 11:00:00,721.97,64.38,TRADE
SA1,2020/01/06 11:30:00,681.98,63.17,TRADE
SA1,2020/01/06 12:00:00,660.35,57.60,TRADE
SA1,2020/01/06 12:30:00,647.57,51.89,TRADE
SA1,2020/01/06 13:00:00,615.25,51.72,TRADE
SA1,2020/01/06 13:30:00,644.23,50.97,TRADE
SA1,2020/01/06 14:00:00,647.17,62.33,TRADE
SA1,2020/01/06 14:30:00,641.89,61.39,TRADE
SA1,2020/01/06 15:00:00,632.88,51.05,TRADE
SA1,2020/01/06 15:30:00,692.21,46.93,TRADE
SA1,2020/01/06 16:00:00,759.42,54.81,TRADE
SA1,2020/01/06 16:30:00,805.04,51.43,TRADE
SA1,2020/01/06 17:00:00,898.28,60.81,TRADE
SA1,2020/01/06 17:30:00,1018.64,57.93,TRADE
SA1,2020/01/06 18:00:00,1090.22,53.69,TRADE
SA1,2020/01/06 18:30:00,1192.36,65.38,TRADE
SA1,2020/01/06 19:00:00,1233.06,62.54,TRADE
SA1,2020/01/06 19:30:00,1258.53,59.62,TRADE
SA1,2020/01/06 20:00:00,1279.04,67.24,TRADE
SA1,2020/01/06 20:30:00,1301.71,64.29,TRADE
SA1,2020/01/06 21:00:00,1318.85,59.16,TRADE
SA1,2020/01/06 21:30:00,1296.26,56.10,TRADE
SA1,2020/01/06 22:00:00,1243.76,52.18,TRADE
SA1,2020/01/06 22:30:00,1191.22,51.57,TRADE
SA1,2020/01/06 23:00:00,1138.44,44.88,TRADE
SA1,2020/01/06 23:30:00,1157.11,53.63,TRADE
SA1,2020/01/07 00:00:00,1354.09,68,TRADE
SA1,2020/01/07 00:30:00,1312.4,59.51,TRADE
SA1,2020/01/07 01:00:00,1270.42,53.96,TRADE
SA1,2020/01/07 01:30:00,1204.55,43.67,TRADE
SA1,2020/01/07 02:00:00,1149.55,42.46,TRADE
SA1,2020/01/07 02:30:00,1125.91,35.28,TRADE
SA1,2020/01/07 03:00:00,1119.66,43.21,TRADE
SA1,2020/01/07 03:30:00,1131.34,42.62,TRADE
SA1,2020/01/07 04:00:00,1117.49,41.69,TRADE
SA1,2020/01/07 04:30:00,1114.89,46.56,TRADE
SA1,2020/01/07 05:00:00,1101.86,48.10,TRADE
SA1,2020/01/07 05:30:00,1102.9,49.80,TRADE
SA1,2020/01/07 06:00:00,1139.58,83.76,TRADE
SA1,2020/01/07 06:30:00,1199.38,77.51,TRADE
SA1,2020/01/07 07:00:00,1230.42,86.29,TRADE
SA1,2020/01/07 07:30:00,1207.05,68.60,TRADE
SA1,2020/01/07 08:00:00,1158.14,68.62,TRADE
SA1,2020/01/07 08:30:00,1113.52,68.41,TRADE
SA1,2020/01/07 09:00:00,1050.44,68.14,TRADE
SA1,2020/01/07 09:30:00,984.75,68,TRADE
SA1,2020/01/07 10:00:00,926.6,65.41,TRADE
SA1,2020/01/07 10:30:00,885.62,57.30,TRADE
SA1,2020/01/07 11:00:00,855.23,47.86,TRADE
SA1,2020/01/07 11:30:00,861.62,42.55,TRADE
SA1,2020/01/07 12:00:00,865.85,48.85,TRADE
SA1,2020/01/07 12:30:00,847.11,47.65,TRADE
SA1,2020/01/07 13:00:00,843.57,46.56,TRADE
SA1,2020/01/07 13:30:00,908.94,63.14,TRADE
SA1,2020/01/07 14:00:00,936.77,61.10,TRADE
SA1,2020/01/07 14:30:00,962.03,52.53,TRADE
SA1,2020/01/07 15:00:00,1035.3,59.09,TRADE
SA1,2020/01/07 15:30:00,1131.16,62.83,TRADE
SA1,2020/01/07 16:00:00,1196.24,69.35,TRADE
SA1,2020/01/07 16:30:00,1278.28,77.24,TRADE
SA1,2020/01/07 17:00:00,1345.57,89.52,TRADE
SA1,2020/01/07 17:30:00,1457.89,68.94,TRADE
SA1,2020/01/07 18:00:00,1539.41,68.52,TRADE
SA1,2020/01/07 18:30:00,1610.76,68.83,TRADE
SA1,2020/01/07 19:00:00,1618.27,69,TRADE
SA1,2020/01/07 19:30:00,1596.92,69,TRADE
SA1,2020/01/07 20:00:00,1556.83,68.92,TRADE
SA1,2020/01/07 20:30:00,1497.77,67.86,TRADE
SA1,2020/01/07 21:00:00,1442.25,64.28,TRADE
SA1,2020/01/07 21:30:00,1375.28,61.57,TRADE
SA1,2020/01/07 22:00:00,1317.9,47.42,TRADE
SA1,2020/01/07 22:30:00,1269.97,49.46,TRADE
SA1,2020/01/07 23:00:00,1222.79,45.81,TRADE
SA1,2020/01/07 23:30:00,1237.61,50.41,TRADE
SA1,2020/01/08 00:00:00,1419.92,52.09,TRADE
SA1,2020/01/08 00:30:00,1353.35,43.79,TRADE
SA1,2020/01/08 01:00:00,1309.68,40.21,TRADE
SA1,2020/01/08 01:30:00,1232.53,38.56,TRADE
SA1,2020/01/08 02:00:00,1191.22,32.85,TRADE
SA1,2020/01/08 02:30:00,1179.64,34.24,TRADE
SA1,2020/01/08 03:00:00,1161.59,38.42,TRADE
SA1,2020/01/08 03:30:00,1157.09,41.28,TRADE
SA1,2020/01/08 04:00:00,1148.46,40.03,TRADE
SA1,2020/01/08 04:30:00,1142.88,43.91,TRADE
SA1,2020/01/08 05:00:00,1161.39,46.02,TRADE
SA1,2020/01/08 05:30:00,1187.01,47.75,TRADE
SA1,2020/01/08 06:00:00,1217.46,55.78,TRADE
SA1,2020/01/08 06:30:00,1239.32,57.67,TRADE
SA1,2020/01/08 07:00:00,1278.81,59.67,TRADE
SA1,2020/01/08 07:30:00,1299.28,57.04,TRADE
SA1,2020/01/08 08:00:00,1275.23,52.91,TRADE
SA1,2020/01/08 08:30:00,1257.03,58.06,TRADE
SA1,2020/01/08 09:00:00,1213.41,53.49,TRADE
SA1,2020/01/08 09:30:00,1185.76,52.96,TRADE
SA1,2020/01/08 10:00:00,1163.26,53.29,TRADE
SA1,2020/01/08 10:30:00,1162.55,47.72,TRADE
SA1,2020/01/08 11:00:00,1166.12,46.81,TRADE
SA1,2020/01/08 11:30:00,1197.84,49.66,TRADE
SA1,2020/01/08 12:00:00,1250.54,50.94,TRADE
SA1,2020/01/08 12:30:00,1322.8,56.45,TRADE
SA1,2020/01/08 13:00:00,1371.29,60.17,TRADE
SA1,2020/01/08 13:30:00,1411.54,68.57,TRADE
SA1,2020/01/08 14:00:00,1486.03,67.15,TRADE
SA1,2020/01/08 14:30:00,1571,67.30,TRADE
SA1,2020/01/08 15:00:00,1639.36,68.98,TRADE
SA1,2020/01/08 15:30:00,1718.38,68.95,TRADE
SA1,2020/01/08 16:00:00,1813.72,68.67,TRADE
SA1,2020/01/08 16:30:00,1901.7,72.68,TRADE
SA1,2020/01/08 17:00:00,1979.51,69.15,TRADE
SA1,2020/01/08 17:30:00,2070.56,68.94,TRADE
SA1,2020/01/08 18:00:00,2154.72,70.03,TRADE
SA1,2020/01/08 18:30:00,2222.13,72.96,TRADE
SA1,2020/01/08 19:00:00,2211.21,69.28,TRADE
SA1,2020/01/08 19:30:00,2147.85,68.92,TRADE
SA1,2020/01/08 20:00:00,2037.53,68.36,TRADE
SA1,2020/01/08 20:30:00,1934.79,67.35,TRADE
SA1,2020/01/08 21:00:00,1870.18,61.91,TRADE
SA1,2020/01/08 21:30:00,1755.8,55.73,TRADE
SA1,2020/01/08 22:00:00,1643.63,46.05,TRADE
SA1,2020/01/08 22:30:00,1545.66,50.91,TRADE
SA1,2020/01/08 23:00:00,1483.28,43.15,TRADE
SA1,2020/01/08 23:30:00,1484.3,41.83,TRADE
SA1,2020/01/09 00:00:00,1598.38,48.50,TRADE
SA1,2020/01/09 00:30:00,1515.31,43.32,TRADE
SA1,2020/01/09 01:00:00,1405.96,38.22,TRADE
SA1,2020/01/09 01:30:00,1311.98,32.40,TRADE
SA1,2020/01/09 02:00:00,1275.25,20.02,TRADE
SA1,2020/01/09 02:30:00,1284.23,22.44,TRADE
SA1,2020/01/09 03:00:00,1272.24,2.79,TRADE
SA1,2020/01/09 03:30:00,1275.06,7.46,TRADE
SA1,2020/01/09 04:00:00,1267.28,6.19,TRADE
SA1,2020/01/09 04:30:00,1262.55,21.47,TRADE
SA1,2020/01/09 05:00:00,1256.41,34.14,TRADE
SA1,2020/01/09 05:30:00,1257.2,39,TRADE
SA1,2020/01/09 06:00:00,1309.23,43.94,TRADE
SA1,2020/01/09 06:30:00,1367.92,45.02,TRADE
SA1,2020/01/09 07:00:00,1426.52,45.76,TRADE
SA1,2020/01/09 07:30:00,1443.99,45.51,TRADE
SA1,2020/01/09 08:00:00,1443.86,45.86,TRADE
SA1,2020/01/09 08:30:00,1475.3,49.53,TRADE
SA1,2020/01/09 09:00:00,1480.38,46,TRADE
SA1,2020/01/09 09:30:00,1470.93,45.80,TRADE
SA1,2020/01/09 10:00:00,1472.85,48.45,TRADE
SA1,2020/01/09 10:30:00,1524.12,49.69,TRADE
SA1,2020/01/09 11:00:00,1582.26,62.27,TRADE
SA1,2020/01/09 11:30:00,1645.1,82.09,TRADE
SA1,2020/01/09 12:00:00,1706.62,67.63,TRADE
SA1,2020/01/09 12:30:00,1750.53,73.78,TRADE
SA1,2020/01/09 13:00:00,1853.97,148.72,TRADE
SA1,2020/01/09 13:30:00,1968.07,85.08,TRADE
SA1,2020/01/09 14:00:00,2057.19,106.24,TRADE
SA1,2020/01/09 14:30:00,2134.37,83.22,TRADE
SA1,2020/01/09 15:00:00,2247.69,80.69,TRADE
SA1,2020/01/09 15:30:00,2341.26,86.44,TRADE
SA1,2020/01/09 16:00:00,2486.32,120.97,TRADE
SA1,2020/01/09 16:30:00,2614.76,109.20,TRADE
SA1,2020/01/09 17:00:00,2678.73,238.50,TRADE
SA1,2020/01/09 17:30:00,2841.51,144.63,TRADE
SA1,2020/01/09 18:00:00,2804.13,131.11,TRADE
SA1,2020/01/09 18:30:00,2817.49,263.25,TRADE
SA1,2020/01/09 19:00:00,2771.61,279.65,TRADE
SA1,2020/01/09 19:30:00,2712.16,161.89,TRADE
SA1,2020/01/09 20:00:00,2664.75,182.84,TRADE
SA1,2020/01/09 20:30:00,2546.43,110.16,TRADE
SA1,2020/01/09 21:00:00,2385.12,68.50,TRADE
SA1,2020/01/09 21:30:00,2198.65,71.29,TRADE
SA1,2020/01/09 22:00:00,2052.12,62.55,TRADE
SA1,2020/01/09 22:30:00,1882.72,65.74,TRADE
SA1,2020/01/09 23:00:00,1766.95,66.24,TRADE
SA1,2020/01/09 23:30:00,1688.26,54.25,TRADE
SA1,2020/01/10 00:00:00,1802.42,59.10,TRADE
SA1,2020/01/10 00:30:00,1648.68,44.64,TRADE
SA1,2020/01/10 01:00:00,1616.35,39.62,TRADE
SA1,2020/01/10 01:30:00,1575.36,32.03,TRADE
SA1,2020/01/10 02:00:00,1541.79,23.85,TRADE
SA1,2020/01/10 02:30:00,1542.66,29.81,TRADE
SA1,2020/01/10 03:00:00,1526.48,23.61,TRADE
SA1,2020/01/10 03:30:00,1505.04,39.62,TRADE
SA1,2020/01/10 04:00:00,1467.41,49.24,TRADE
SA1,2020/01/10 04:30:00,1448.98,54.03,TRADE
SA1,2020/01/10 05:00:00,1444.57,53.88,TRADE
SA1,2020/01/10 05:30:00,1461.18,63.44,TRADE
SA1,2020/01/10 06:00:00,1510.99,87.65,TRADE
SA1,2020/01/10 06:30:00,1517.75,100.51,TRADE
SA1,2020/01/10 07:00:00,1529.57,53.78,TRADE
SA1,2020/01/10 07:30:00,1534.9,62.57,TRADE
SA1,2020/01/10 08:00:00,1627.58,137.88,TRADE
SA1,2020/01/10 08:30:00,1626.4,85.53,TRADE
SA1,2020/01/10 09:00:00,1605.4,62.51,TRADE
SA1,2020/01/10 09:30:00,1541.74,66.93,TRADE
